Property_ID,City,Locality,Property_Type,BHK,Size_sqft,Year_Built,Property_Age,Furnishing_Status,Parking,Metro_Distance_km,School_Distance_km,Hospital_Distance_km,Location_Rating,Amenities_Score,Price
240,Pune,Wakad,Penthouse,3,1431,2018,8,Semi-Furnished,3,6.0,4.7,2.1,7,1,27503326
241,Pune,Wakad,Villa,4,2468,2020,6,Semi-Furnished,1,1.1,4.5,0.3,10,2,47340274
242,Bengaluru,Indiranagar,Apartment,3,1998,2026,0,Furnished,1,1.4,4.4,2.0,10,3,33037352
243,Hyderabad,Gachibowli,Villa,2,1016,2009,17,Unfurnished,2,10.1,1.7,0.5,4,5,18197439
244,Pune,Kothrud,Apartment,1,505,2013,13,Semi-Furnished,3,8.8,6.0,3.7,7,1,8355599
245,Delhi,Rohini,Apartment,2,1226,2010,16,Unfurnished,0,10.2,3.0,1.5,5,1,16671391
246,Mumbai,Powai,Builder Floor,4,2232,2002,24,Semi-Furnished,0,8.0,3.2,2.6,6,1,32677022
247,Hyderabad,Gachibowli,Independent House,4,2724,2021,5,Unfurnished,3,3.7,2.8,3.5,9,5,41352846
248,Delhi,Saket,Apartment,2,1134,2011,15,Furnished,1,11.7,5.8,3.8,4,6,17289252
249,Pune,Wakad,Villa,2,1192,2011,15,Semi-Furnished,3,7.9,1.0,5.2,8,6,23965384
250,Mumbai,Bandra,Apartment,3,1878,2000,26,Unfurnished,2,6.7,5.7,2.3,6,5,26231791
251,Hyderabad,Madhapur,Apartment,2,1394,2026,0,Unfurnished,0,2.8,5.1,4.0,8,5,22836542
252,Pune,Wakad,Independent House,2,1134,2005,21,Furnished,0,8.9,5.5,3.5,6,6,15786188
253,Mumbai,Andheri,Apartment,3,1737,2020,6,Unfurnished,0,5.6,4.2,3.4,7,5,30772160
254,Hyderabad,Gachibowli,Apartment,4,1856,2010,16,Unfurnished,0,4.6,0.3,3.6,7,4,24386158
255,Bengaluru,Whitefield,Independent House,3,2031,2000,26,Furnished,1,6.8,5.5,5.3,6,3,29854790
256,Pune,Wakad,Builder Floor,3,1356,2024,2,Semi-Furnished,0,3.0,3.2,3.2,9,6,25986904
257,Hyderabad,Gachibowli,Builder Floor,2,1082,2015,11,Semi-Furnished,0,0.6,5.5,1.6,10,2,19604072
258,Pune,Wakad,Apartment,5,2810,2001,25,Unfurnished,3,1.5,4.8,1.3,10,3,36913859
259,Pune,Kothrud,Apartment,2,1348,2006,20,Furnished,2,11.4,0.3,2.2,4,4,13913999
260,Chandigarh,Sector 22,Builder Floor,4,1836,2000,26,Unfurnished,3,10.1,5.8,4.2,5,4,22678414
261,Delhi,Rohini,Apartment,2,1170,2004,22,Semi-Furnished,1,7.2,0.5,1.2,7,6,19467111
262,Hyderabad,Madhapur,Villa,2,1080,2008,18,Unfurnished,2,7.0,2.1,0.3,7,5,21153390
263,Mumbai,Powai,Apartment,3,1557,2010,16,Semi-Furnished,0,6.1,1.7,3.5,8,5,25909081
264,Delhi,Rohini,Apartment,3,1941,2001,25,Unfurnished,3,7.7,3.9,2.3,7,2,26381647
265,Delhi,Rohini,Apartment,5,2685,2021,5,Semi-Furnished,1,4.3,3.4,2.6,7,6,41798966
266,Bengaluru,Electronic City,Apartment,5,2865,2014,12,Semi-Furnished,1,9.7,6.0,1.1,5,1,37191995
267,Pune,Wakad,Apartment,2,1294,2007,19,Unfurnished,0,1.9,4.4,1.7,10,5,20515075
268,Pune,Wakad,Apartment,2,1372,2000,26,Furnished,1,3.8,2.3,2.9,10,4,20401718
269,Pune,Baner,Builder Floor,2,988,2006,20,Semi-Furnished,0,9.2,3.8,1.6,5,2,10598734
270,Mumbai,Andheri,Apartment,4,2088,2025,1,Furnished,0,2.5,4.5,5.8,10,1,34577013
271,Mumbai,Bandra,Builder Floor,4,2148,2021,5,Unfurnished,0,2.4,3.3,5.3,10,3,44235139
272,Mumbai,Bandra,Apartment,4,1824,2018,8,Semi-Furnished,3,7.4,4.8,1.2,7,1,31521466
273,Mumbai,Powai,Villa,4,2412,2010,16,Semi-Furnished,3,10.5,0.3,2.0,6,3,47329020
274,Mumbai,Andheri,Villa,3,1602,2003,23,Unfurnished,0,2.0,1.0,4.6,8,3,33082482
275,Bengaluru,Indiranagar,Apartment,3,2013,2015,11,Unfurnished,2,2.9,3.8,4.9,9,1,28855665
276,Pune,Wakad,Independent House,3,1890,2012,14,Furnished,2,4.5,3.3,1.8,8,1,26852346
277,Chandigarh,Sector 22,Apartment,4,2800,2009,17,Unfurnished,1,4.9,5.9,5.6,9,2,31935356
278,Mumbai,Bandra,Apartment,2,1298,2003,23,Semi-Furnished,2,8.9,5.4,5.3,5,5,18433135
279,Mumbai,Andheri,Independent House,2,1340,2013,13,Unfurnished,2,10.8,2.5,1.4,4,1,19039179
280,Pune,Kothrud,Apartment,4,2732,2010,16,Furnished,2,0.9,3.5,2.6,10,6,40229085
281,Pune,Baner,Apartment,1,631,2011,15,Unfurnished,1,4.4,2.1,2.7,8,3,12316005
282,Hyderabad,Gachibowli,Penthouse,4,2288,2025,1,Semi-Furnished,1,9.9,1.8,2.1,6,2,43207076
283,Delhi,Saket,Independent House,3,1695,2004,22,Furnished,0,10.6,1.4,5.3,5,1,23042003
284,Hyderabad,Gachibowli,Apartment,2,1378,2007,19,Furnished,0,9.7,1.1,5.5,5,3,14799601
285,Delhi,Rohini,Independent House,1,493,2012,14,Furnished,3,1.3,2.2,5.5,10,4,13943970
286,Bengaluru,Whitefield,Villa,2,1220,2020,6,Unfurnished,0,1.8,3.7,3.5,10,1,28292880
287,Pune,Baner,Apartment,4,1864,2026,0,Unfurnished,0,11.5,5.8,3.2,4,2,19413103
288,Delhi,Rohini,Apartment,3,1767,2014,12,Unfurnished,2,10.1,5.8,0.6,4,2,21546518
289,Pune,Baner,Apartment,2,1034,2006,20,Unfurnished,0,2.5,0.5,4.8,9,3,16384146
290,Mumbai,Andheri,Independent House,3,1767,2007,19,Furnished,2,8.3,5.9,5.3,7,3,30911248
291,Hyderabad,Madhapur,Apartment,3,2097,2002,24,Semi-Furnished,3,10.6,4.9,5.4,6,1,21429489
292,Delhi,Rohini,Apartment,5,3135,2017,9,Furnished,3,11.9,5.0,4.0,4,5,38258144
293,Mumbai,Powai,Apartment,3,1599,2019,7,Furnished,3,6.7,2.0,5.8,6,4,27742902
294,Pune,Kothrud,Builder Floor,3,1803,2015,11,Semi-Furnished,1,9.9,4.8,5.2,6,6,24441746
295,Mumbai,Andheri,Penthouse,2,1236,2019,7,Semi-Furnished,0,7.6,3.3,1.5,8,3,31269791
296,Bengaluru,Indiranagar,Builder Floor,2,1200,2013,13,Furnished,1,12.0,0.6,4.6,4,5,17013328
297,Delhi,Rohini,Apartment,2,1244,2003,23,Unfurnished,3,2.3,5.7,5.2,10,1,21122443
298,Bengaluru,Indiranagar,Apartment,4,2236,2001,25,Semi-Furnished,1,8.5,2.4,2.3,7,5,31653572
299,Chandigarh,Sector 22,Apartment,1,551,2007,19,Semi-Furnished,0,5.5,3.0,4.8,9,2,9768708
300,Mumbai,Powai,Apartment,3,1857,2005,21,Furnished,2,6.4,4.8,1.7,8,2,30054106
301,Mumbai,Powai,Apartment,3,1584,2020,6,Furnished,2,11.0,1.7,1.7,5,1,24861457
302,Chandigarh,Sector 35,Apartment,1,482,2011,15,Semi-Furnished,2,11.1,4.4,2.4,4,6,7373729
303,Bengaluru,Indiranagar,Apartment,3,1545,2009,17,Unfurnished,3,10.2,1.0,3.8,6,5,23555746
304,Bengaluru,Whitefield,Independent House,2,936,2000,26,Semi-Furnished,3,4.8,2.6,5.6,9,1,14609107
305,Mumbai,Powai,Villa,4,2516,2024,2,Semi-Furnished,3,11.9,1.2,0.6,5,4,52698536
306,Delhi,Rohini,Independent House,1,509,2021,5,Unfurnished,3,6.6,5.6,1.9,7,4,13438069
307,Hyderabad,Gachibowli,Apartment,4,2384,2024,2,Unfurnished,0,6.1,5.1,1.5,7,1,29629343
308,Pune,Baner,Independent House,3,1392,2015,11,Furnished,3,10.2,1.0,2.6,4,6,19541035
309,Delhi,Saket,Apartment,3,1353,2003,23,Furnished,2,6.3,0.7,2.4,8,3,22403096
310,Chandigarh,Sector 22,Apartment,3,1389,2007,19,Semi-Furnished,1,10.4,4.9,5.2,5,3,15197791
311,Delhi,Dwarka,Apartment,3,1635,2012,14,Furnished,3,8.6,1.0,5.6,6,2,23391112
312,Hyderabad,Kondapur,Villa,1,530,1998,28,Furnished,0,5.0,3.5,2.1,8,2,10664412
313,Hyderabad,Madhapur,Apartment,2,1398,2016,10,Furnished,3,5.0,4.4,1.4,7,1,20604644
314,Delhi,Saket,Builder Floor,2,970,2025,1,Unfurnished,3,2.3,5.5,3.5,8,4,20253275
315,Delhi,Rohini,Independent House,3,1965,2004,22,Furnished,1,1.9,5.5,1.4,9,4,35953350
316,Mumbai,Bandra,Independent House,5,2780,2005,21,Furnished,2,8.5,2.8,2.7,5,6,46112642
317,Delhi,Dwarka,Apartment,3,1932,2005,21,Furnished,2,8.5,4.4,2.0,6,3,25175153
318,Chandigarh,Sector 17,Apartment,4,2800,2005,21,Semi-Furnished,0,4.1,1.1,1.9,9,5,33743551
319,Pune,Baner,Apartment,2,994,2011,15,Semi-Furnished,3,1.5,5.0,0.9,9,6,19157280
320,Chandigarh,Sector 35,Apartment,3,1362,2022,4,Semi-Furnished,0,2.6,1.8,2.0,10,5,25166826
321,Mumbai,Bandra,Apartment,2,1356,2022,4,Unfurnished,2,0.6,3.7,5.8,10,2,27480248
322,Delhi,Rohini,Apartment,2,1078,2012,14,Semi-Furnished,1,4.1,2.3,0.8,8,1,18517221
323,Pune,Kothrud,Apartment,3,1434,2023,3,Unfurnished,3,5.6,0.4,3.2,7,4,21275123
324,Pune,Kothrud,Apartment,3,1620,2000,26,Semi-Furnished,1,4.4,4.0,0.7,7,6,22474000
325,Hyderabad,Madhapur,Apartment,1,675,2005,21,Unfurnished,1,6.1,3.3,0.9,7,2,10686957
326,Delhi,Rohini,Apartment,3,1629,2004,22,Semi-Furnished,3,6.8,5.9,5.5,8,5,25952686
327,Chandigarh,Sector 17,Builder Floor,1,691,1999,27,Semi-Furnished,1,8.3,1.5,4.6,5,3,7915636
328,Mumbai,Andheri,Apartment,3,1572,2016,10,Unfurnished,0,8.0,1.5,1.6,7,6,26703125
329,Mumbai,Bandra,Apartment,2,950,1999,27,Unfurnished,1,9.8,2.2,4.9,6,5,14932780
330,Delhi,Dwarka,Apartment,4,2604,2011,15,Unfurnished,0,9.5,1.1,3.2,5,2,32849504
331,Bengaluru,Whitefield,Apartment,4,2500,2008,18,Furnished,0,12.0,4.8,3.0,4,5,30562827
332,Bengaluru,Whitefield,Independent House,3,1500,2025,1,Furnished,0,10.2,4.8,0.7,6,3,22622793
333,Chandigarh,Sector 17,Builder Floor,3,1941,2021,5,Semi-Furnished,1,3.3,4.2,2.0,8,6,29438954
334,Hyderabad,Kondapur,Villa,3,1983,2018,8,Furnished,2,9.0,3.6,4.0,7,1,32543565
335,Mumbai,Andheri,Independent House,4,2044,2004,22,Furnished,3,6.8,5.3,3.5,8,6,38197625
336,Mumbai,Andheri,Independent House,2,1220,2019,7,Semi-Furnished,3,5.0,0.7,4.0,8,6,27230096
337,Chandigarh,Sector 22,Independent House,1,575,2017,9,Unfurnished,0,10.6,3.0,2.6,5,4,8650060
338,Delhi,Saket,Apartment,1,550,2025,1,Semi-Furnished,0,3.6,0.7,1.8,10,4,16166397
339,Hyderabad,Kondapur,Apartment,2,1010,2019,7,Furnished,0,4.6,5.4,2.5,8,2,17263334
340,Bengaluru,Whitefield,Apartment,4,2424,2026,0,Semi-Furnished,2,6.1,5.7,3.1,8,2,32923740
341,Delhi,Saket,Apartment,1,494,2001,25,Unfurnished,3,6.9,4.0,4.5,8,1,8847565
342,Chandigarh,Sector 35,Builder Floor,3,1638,2002,24,Semi-Furnished,3,1.1,3.8,2.8,10,3,25345318
343,Bengaluru,Electronic City,Independent House,3,2070,2014,12,Furnished,0,10.9,3.1,2.3,4,1,29349793
344,Pune,Baner,Villa,3,1926,2014,12,Unfurnished,3,0.6,2.1,1.0,10,2,37087983
345,Delhi,Rohini,Builder Floor,3,1650,2003,23,Furnished,2,7.6,1.6,4.7,6,4,24315442
346,Chandigarh,Sector 22,Villa,4,2492,2018,8,Semi-Furnished,3,11.6,4.3,4.2,5,3,34010261
347,Delhi,Rohini,Apartment,1,586,2009,17,Unfurnished,1,6.3,5.3,1.1,8,5,12798911
348,Delhi,Rohini,Apartment,1,526,2010,16,Semi-Furnished,1,3.4,5.4,3.0,10,3,14073499
349,Hyderabad,Madhapur,Apartment,2,1100,2008,18,Semi-Furnished,3,3.3,1.4,5.5,9,5,22015927
350,Hyderabad,Kondapur,Apartment,4,1844,2002,24,Semi-Furnished,3,8.0,5.1,2.6,5,3,22860451
351,Hyderabad,Madhapur,Independent House,2,1314,2007,19,Furnished,0,3.3,4.7,0.4,10,5,21730925
352,Bengaluru,Indiranagar,Villa,2,1024,2026,0,Unfurnished,0,9.1,4.1,2.6,7,1,23442925
353,Bengaluru,Whitefield,Villa,5,3060,2021,5,Furnished,0,9.3,2.5,5.7,7,3,54746543
354,Hyderabad,Madhapur,Apartment,2,1342,2003,23,Furnished,1,6.5,3.2,4.1,7,2,15924446
355,Delhi,Saket,Independent House,4,1868,2014,12,Unfurnished,1,7.0,2.5,3.5,7,6,35543247
356,Delhi,Dwarka,Apartment,4,2044,2014,12,Unfurnished,2,10.8,4.5,5.0,6,4,28907904
357,Bengaluru,Whitefield,Villa,4,2192,2017,9,Semi-Furnished,0,9.3,3.7,3.2,7,2,40194523
358,Delhi,Saket,Apartment,3,2097,2026,0,Unfurnished,2,0.5,3.2,0.9,10,2,36390024
359,Mumbai,Andheri,Villa,2,1040,2014,12,Unfurnished,3,7.2,3.7,0.4,8,4,27449800
360,Mumbai,Andheri,Apartment,3,1611,2008,18,Furnished,1,2.8,4.8,1.4,10,5,31598802
361,Pune,Baner,Apartment,2,1314,2014,12,Semi-Furnished,3,4.6,5.7,1.8,7,5,18672291
362,Mumbai,Andheri,Apartment,5,2770,2005,21,Furnished,0,9.7,5.8,2.1,6,1,41280700
363,Pune,Wakad,Villa,3,2094,2019,7,Furnished,3,2.5,3.8,0.8,8,3,39130518
364,Delhi,Dwarka,Independent House,3,1686,2022,4,Unfurnished,1,9.3,1.4,4.6,6,6,28928538
365,Mumbai,Powai,Independent House,3,1398,2009,17,Unfurnished,3,0.4,5.2,4.4,10,5,29849575
366,Bengaluru,Electronic City,Apartment,2,1222,2008,18,Semi-Furnished,2,1.4,4.5,4.2,10,1,20736735
367,Pune,Wakad,Independent House,2,1338,2002,24,Semi-Furnished,3,5.9,0.7,2.2,8,4,21550428
368,Delhi,Dwarka,Apartment,2,1098,2004,22,Semi-Furnished,2,7.9,5.6,1.3,7,5,17675618
369,Hyderabad,Kondapur,Independent House,2,1358,2024,2,Semi-Furnished,1,1.8,0.8,4.4,10,4,25830913
370,Mumbai,Bandra,Builder Floor,5,2360,2012,14,Unfurnished,1,10.7,3.3,0.6,5,3,36989611
371,Chandigarh,Sector 35,Builder Floor,3,1839,2026,0,Unfurnished,0,3.1,5.5,2.4,8,1,25221132
372,Chandigarh,Sector 17,Builder Floor,3,1788,2016,10,Furnished,3,9.2,3.5,4.4,6,2,21013853
373,Hyderabad,Kondapur,Independent House,3,1533,2020,6,Furnished,3,8.4,2.9,1.0,6,5,25560017
374,Hyderabad,Gachibowli,Independent House,4,2708,2005,21,Unfurnished,3,6.9,4.5,1.5,8,6,41462533
375,Pune,Baner,Apartment,4,2004,2023,3,Unfurnished,0,5.7,2.5,5.7,7,6,26284322
376,Mumbai,Powai,Villa,4,2068,1999,27,Unfurnished,3,0.4,4.6,0.8,10,1,44683217
377,Delhi,Dwarka,Builder Floor,2,1162,2008,18,Unfurnished,3,11.0,0.2,5.1,6,6,20236986
378,Mumbai,Powai,Villa,3,1956,2023,3,Furnished,0,8.5,4.0,3.8,6,4,42261283
379,Pune,Baner,Villa,2,994,2024,2,Furnished,3,2.7,4.3,4.5,10,4,24890672
380,Mumbai,Powai,Penthouse,3,1620,2019,7,Unfurnished,0,8.8,5.1,5.1,5,1,38670198
381,Bengaluru,Indiranagar,Apartment,4,1948,2013,13,Furnished,2,9.3,0.2,0.6,5,6,26914690
382,Pune,Kothrud,Apartment,2,1108,2017,9,Furnished,1,11.0,4.4,4.8,4,1,10234628
383,Pune,Kothrud,Apartment,3,2001,2011,15,Unfurnished,1,7.5,1.9,1.7,6,3,22509597
384,Bengaluru,Indiranagar,Apartment,2,982,2012,14,Unfurnished,3,9.2,5.1,6.0,6,3,14901348
385,Delhi,Dwarka,Apartment,1,509,2015,11,Semi-Furnished,2,0.2,4.7,1.6,10,1,14298514
386,Chandigarh,Sector 17,Apartment,4,2120,2011,15,Furnished,2,4.5,3.3,5.8,7,2,24709036
387,Chandigarh,Sector 17,Villa,3,2070,2011,15,Furnished,0,7.8,1.5,4.6,6,6,30466468
388,Bengaluru,Indiranagar,Independent House,5,2475,2017,9,Semi-Furnished,1,8.3,4.5,4.6,5,3,36045517
389,Bengaluru,Whitefield,Apartment,4,2456,2006,20,Furnished,1,7.9,3.7,4.2,7,1,29941014
390,Mumbai,Powai,Apartment,1,542,2000,26,Unfurnished,0,8.7,4.0,3.2,6,4,8727765
391,Delhi,Dwarka,Apartment,2,1256,2020,6,Unfurnished,3,11.9,5.3,5.2,5,3,18476261
392,Bengaluru,Whitefield,Apartment,4,2028,2001,25,Unfurnished,2,8.1,1.8,0.3,5,1,24865374
393,Mumbai,Bandra,Independent House,3,1587,2019,7,Semi-Furnished,1,0.7,3.0,5.1,9,4,33102712
394,Bengaluru,Electronic City,Apartment,3,1395,2000,26,Semi-Furnished,0,3.4,5.6,5.6,9,3,21454075
395,Chandigarh,Sector 35,Apartment,2,1276,2006,20,Semi-Furnished,2,2.2,4.0,5.3,8,3,18714030
396,Hyderabad,Gachibowli,Apartment,2,1012,2022,4,Semi-Furnished,2,3.0,5.4,1.7,8,1,17832452
397,Mumbai,Powai,Apartment,2,1044,1998,28,Semi-Furnished,3,6.0,0.8,3.4,7,1,18586739
398,Hyderabad,Gachibowli,Apartment,4,2728,2005,21,Semi-Furnished,3,0.9,1.3,1.7,10,4,36220697
399,Delhi,Saket,Villa,1,506,2013,13,Furnished,1,6.8,5.2,5.8,7,1,11794089
400,Mumbai,Andheri,Apartment,2,986,2014,12,Semi-Furnished,1,1.4,3.0,2.9,10,6,24328248
401,Delhi,Dwarka,Builder Floor,3,1425,2004,22,Semi-Furnished,2,1.0,4.3,3.0,10,2,26020269
402,Chandigarh,Sector 17,Villa,4,2724,1998,28,Furnished,3,8.3,0.4,4.0,6,6,41708199
403,Chandigarh,Sector 17,Independent House,2,1310,2026,0,Semi-Furnished,0,10.3,2.3,5.4,4,6,16724425
404,Delhi,Dwarka,Villa,4,1880,2012,14,Unfurnished,0,3.6,5.9,5.1,9,6,45335252
405,Bengaluru,Electronic City,Apartment,1,456,2019,7,Unfurnished,0,4.4,3.0,0.6,8,5,12104162
406,Pune,Wakad,Independent House,2,1362,2004,22,Unfurnished,3,2.6,6.0,2.8,8,3,21941426
407,Mumbai,Andheri,Apartment,3,1893,1998,28,Furnished,2,9.3,1.6,5.1,5,5,25170216
408,Bengaluru,Electronic City,Apartment,3,1896,2010,16,Unfurnished,2,3.0,0.9,5.8,8,2,30025582
409,Chandigarh,Sector 17,Villa,4,1856,2003,23,Unfurnished,3,2.2,3.6,2.8,9,3,32100082
410,Chandigarh,Sector 35,Apartment,2,1280,2006,20,Furnished,3,1.3,2.7,5.0,9,3,19718969
411,Mumbai,Andheri,Independent House,2,970,2011,15,Unfurnished,3,10.2,4.9,4.0,6,5,18667984
412,Mumbai,Andheri,Apartment,3,1800,2019,7,Semi-Furnished,1,5.3,3.6,1.7,8,2,32015089
413,Pune,Wakad,Villa,3,2082,2014,12,Semi-Furnished,0,8.5,0.5,4.2,5,6,32872953
414,Bengaluru,Whitefield,Apartment,2,1288,2020,6,Furnished,1,5.7,2.1,5.8,8,1,17476010
415,Delhi,Rohini,Apartment,5,3400,2021,5,Unfurnished,2,8.9,2.3,4.0,6,2,44040225
416,Delhi,Rohini,Apartment,2,918,2014,12,Unfurnished,3,7.5,3.9,2.9,7,3,16739866
417,Chandigarh,Sector 35,Apartment,3,1683,2008,18,Unfurnished,3,8.4,4.1,4.7,6,3,18967514
418,Mumbai,Powai,Independent House,4,2456,2004,22,Furnished,1,8.5,5.8,1.3,6,6,42060403
419,Bengaluru,Whitefield,Builder Floor,3,2001,2019,7,Furnished,0,2.5,0.3,3.3,10,5,36515539
420,Bengaluru,Whitefield,Apartment,1,494,2000,26,Furnished,1,0.2,1.5,1.7,10,2,12824738
421,Mumbai,Bandra,Apartment,4,2792,2004,22,Unfurnished,3,4.2,3.2,2.1,8,6,40716116
422,Hyderabad,Madhapur,Apartment,4,2068,2003,23,Semi-Furnished,0,0.9,0.5,5.8,9,6,32720553
423,Bengaluru,Indiranagar,Apartment,2,1208,2015,11,Unfurnished,1,10.1,2.7,1.9,4,2,15977160
424,Bengaluru,Whitefield,Builder Floor,1,600,2002,24,Unfurnished,3,9.7,4.8,1.5,5,6,9829719
425,Hyderabad,Kondapur,Apartment,1,688,2016,10,Unfurnished,0,10.1,2.9,4.6,6,4,11144346
426,Chandigarh,Sector 35,Apartment,1,508,2021,5,Unfurnished,1,6.3,1.4,4.4,7,5,11268348
427,Delhi,Dwarka,Apartment,2,1238,2026,0,Semi-Furnished,1,2.1,1.5,4.7,10,6,25519119
428,Pune,Kothrud,Independent House,2,1060,2014,12,Furnished,2,0.9,3.7,0.7,9,3,20420598
429,Chandigarh,Sector 17,Apartment,4,2696,2005,21,Semi-Furnished,0,2.5,0.9,3.1,10,3,35369448
430,Pune,Kothrud,Apartment,2,938,2001,25,Furnished,0,7.6,2.7,0.6,8,5,13703112
431,Delhi,Saket,Apartment,3,1896,2011,15,Furnished,2,6.5,4.7,4.4,7,5,31456106
432,Mumbai,Bandra,Independent House,1,686,2006,20,Unfurnished,0,10.3,5.7,3.4,4,4,9375159
433,Pune,Kothrud,Apartment,3,2004,2022,4,Furnished,2,5.4,0.7,2.5,7,6,29599169
434,Pune,Baner,Apartment,4,2484,2002,24,Furnished,0,8.5,2.0,4.9,7,4,28824908
435,Delhi,Dwarka,Apartment,4,2236,2020,6,Semi-Furnished,2,1.7,1.6,5.8,9,1,35812004
436,Bengaluru,Electronic City,Builder Floor,3,1644,2013,13,Unfurnished,1,7.3,1.9,2.9,8,2,27017823
437,Pune,Baner,Independent House,4,2300,2001,25,Furnished,2,9.7,0.4,3.2,7,2,27010294
438,Chandigarh,Sector 22,Apartment,3,2001,2008,18,Furnished,1,8.0,0.5,0.2,5,5,24137847
439,Bengaluru,Whitefield,Independent House,2,920,2026,0,Unfurnished,2,2.9,2.0,5.3,9,3,21702075
440,Bengaluru,Electronic City,Apartment,2,956,2005,21,Unfurnished,3,9.1,4.7,3.5,5,6,14228150
441,Mumbai,Powai,Apartment,2,1056,2006,20,Furnished,2,4.7,5.1,1.0,9,6,22606640
442,Bengaluru,Electronic City,Builder Floor,2,1332,2003,23,Semi-Furnished,1,10.3,5.7,5.3,6,6,20148932
443,Mumbai,Powai,Penthouse,4,2280,2023,3,Semi-Furnished,1,8.8,2.3,0.6,5,3,56159865
444,Mumbai,Bandra,Apartment,1,467,2013,13,Furnished,0,2.5,2.9,2.5,9,4,15074115
445,Bengaluru,Electronic City,Villa,4,2280,2008,18,Semi-Furnished,2,8.9,2.2,5.5,7,5,45892530
446,Chandigarh,Sector 17,Apartment,3,2025,2019,7,Unfurnished,1,2.7,3.3,5.6,10,6,31386521
447,Mumbai,Powai,Builder Floor,1,601,2016,10,Semi-Furnished,0,8.7,2.7,0.7,7,3,12471279
448,Chandigarh,Sector 35,Apartment,2,1280,2017,9,Unfurnished,1,4.5,5.7,4.5,7,4,17778188
449,Pune,Kothrud,Apartment,3,1599,2007,19,Semi-Furnished,1,6.0,4.6,0.3,6,5,21530471
450,Hyderabad,Kondapur,Builder Floor,2,908,2018,8,Furnished,0,10.4,2.3,5.6,4,5,12233768
451,Mumbai,Powai,Builder Floor,3,1896,2004,22,Furnished,3,11.2,3.4,1.0,6,4,29425413
452,Mumbai,Andheri,Apartment,3,1812,2006,20,Unfurnished,3,2.8,3.8,0.5,8,3,31094455
453,Pune,Baner,Independent House,2,1030,2005,21,Furnished,1,2.9,1.2,5.3,10,6,21527414
454,Pune,Baner,Independent House,3,1893,2004,22,Semi-Furnished,3,11.1,0.5,5.7,5,1,22268837
455,Mumbai,Powai,Independent House,2,1134,2003,23,Furnished,1,12.0,2.1,4.6,3,2,14698168
456,Delhi,Dwarka,Builder Floor,2,1122,2007,19,Semi-Furnished,1,7.7,2.8,1.0,8,3,18767761
457,Mumbai,Powai,Apartment,3,1995,2012,14,Furnished,3,5.8,1.8,3.2,8,5,32168052
458,Chandigarh,Sector 17,Apartment,2,1080,2020,6,Semi-Furnished,0,5.0,2.3,2.7,8,6,19953977
459,Pune,Wakad,Villa,3,1989,2016,10,Furnished,0,0.7,4.7,3.0,10,6,37815959
460,Pune,Kothrud,Apartment,3,1578,2003,23,Furnished,0,11.4,1.0,2.3,5,3,17265636
461,Chandigarh,Sector 35,Independent House,2,1382,2003,23,Furnished,3,7.9,1.9,1.0,6,5,17784818
462,Bengaluru,Indiranagar,Apartment,2,1166,2026,0,Unfurnished,2,6.7,4.8,2.1,7,1,17238032
463,Bengaluru,Indiranagar,Apartment,3,1953,2025,1,Semi-Furnished,0,4.6,2.4,2.3,9,5,30920682
464,Mumbai,Andheri,Builder Floor,2,1152,2003,23,Furnished,3,0.5,1.3,0.5,9,2,24653414
465,Bengaluru,Whitefield,Apartment,3,1443,2021,5,Furnished,0,11.4,3.4,5.5,4,2,19039643
466,Hyderabad,Gachibowli,Apartment,3,1908,2010,16,Semi-Furnished,0,7.6,4.3,1.2,6,3,23529862
467,Mumbai,Bandra,Apartment,2,910,2008,18,Furnished,1,1.5,1.1,1.2,10,3,19856795
468,Pune,Baner,Apartment,5,2805,2008,18,Semi-Furnished,3,3.2,1.5,5.9,10,6,38665458
469,Delhi,Dwarka,Apartment,2,1078,2018,8,Furnished,0,5.5,3.8,5.5,8,5,19675149
470,Chandigarh,Sector 17,Apartment,4,2412,2018,8,Semi-Furnished,3,6.2,1.1,0.5,8,5,31691372
471,Delhi,Saket,Apartment,2,1252,2018,8,Unfurnished,0,10.2,2.3,4.3,4,5,15307189
472,Hyderabad,Kondapur,Independent House,2,1144,2016,10,Furnished,1,3.9,2.4,1.8,8,6,20929388
473,Chandigarh,Sector 17,Penthouse,3,1593,2018,8,Furnished,2,9.7,2.2,3.5,7,4,30199441
474,Bengaluru,Whitefield,Apartment,4,1844,2002,24,Semi-Furnished,0,7.0,5.5,3.6,7,6,29047393
475,Mumbai,Bandra,Villa,2,1092,2006,20,Unfurnished,3,5.4,4.4,1.7,9,4,27628595
476,Pune,Wakad,Apartment,3,1902,2007,19,Unfurnished,0,7.9,1.8,2.3,8,5,26176497
477,Chandigarh,Sector 22,Independent House,3,1845,2022,4,Semi-Furnished,3,7.8,2.0,4.2,8,4,27488966
478,Mumbai,Bandra,Independent House,2,1246,2007,19,Unfurnished,1,4.3,5.1,5.2,8,5,24111206
479,Mumbai,Andheri,Apartment,1,667,2023,3,Unfurnished,1,5.7,2.9,4.4,9,3,13036678
480,Bengaluru,Electronic City,Apartment,2,1316,2022,4,Unfurnished,1,10.1,1.7,1.2,4,4,18808665
481,Delhi,Saket,Apartment,1,491,2017,9,Semi-Furnished,0,7.6,3.3,5.2,7,2,10303084
